# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1164.8712  -1024.58    0.8036    0.1718  5.6676e-15  1.2116e-15  7.0526e-15
1164.9012  -1016.91    1.1769    0.2065  8.2985e-15  1.4559e-15  7.0512e-15
1164.9311  -1009.24    0.9723    0.1883  6.8544e-15  1.3273e-15  7.0498e-15
1164.9610  -1001.57    1.0590    0.1962  7.4645e-15  1.3831e-15  7.0485e-15
1164.9909   -993.89    0.9579    0.1869  6.7507e-15  1.3172e-15  7.0471e-15
1165.0208   -986.22    1.2485    0.2125  8.7966e-15  1.4970e-15  7.0457e-15
1165.0507   -978.55    0.9759    0.1886  6.8744e-15  1.3288e-15  7.0444e-15
1165.0806   -970.88    1.0486    0.1952  7.3856e-15  1.3749e-15  7.0430e-15
1165.1105   -963.21    0.8906    0.1804  6.2716e-15  1.2703e-15  7.0417e-15
1165.1404   -955.54    0.7855    0.1699  5.5300e-15  1.1958e-15  7.0403e-15
1165.1703   -947.87    1.0588    0.1962  7.4531e-15  1.3808e-15  7.0389e-15
1165.2003   -940.19    1.0024    0.1911  7.0542e-15  1.3446e-15  7.0376e-15
1165.2302   -932.52    0.9090    0.1823  6.3963e-15  1.2824e-15  7.0362e-15
1165.2601   -924.85    0.9434    0.1855  6.6368e-15  1.3051e-15  7.0349e-15
1165.2900   -917.18    0.9277    0.1840  6.5249e-15  1.2944e-15  7.0335e-15
1165.3199   -909.51    1.0443    0.1949  7.3440e-15  1.3703e-15  7.0322e-15
1165.3498   -901.84    0.9350    0.1848  6.5737e-15  1.2990e-15  7.0308e-15
1165.3797   -894.17    0.9412    0.1854  6.6159e-15  1.3031e-15  7.0295e-15
1165.4096   -886.49    1.0133    0.1921  7.1213e-15  1.3500e-15  7.0281e-15
1165.4395   -878.82    0.7651    0.1679  5.3764e-15  1.1801e-15  7.0268e-15
1165.4694   -871.15    1.0728    0.1975  7.5370e-15  1.3878e-15  7.0255e-15
1165.4994   -863.48    0.9926    0.1903  6.9724e-15  1.3364e-15  7.0241e-15
1165.5293   -855.81    0.8098    0.1725  5.6872e-15  1.2117e-15  7.0228e-15
1165.5592   -848.14    0.8749    0.1791  6.1430e-15  1.2573e-15  7.0215e-15
1165.5891   -840.47    0.9809    0.1892  6.8861e-15  1.3279e-15  7.0202e-15
1165.6190   -832.80    0.9906    0.1900  6.9527e-15  1.3338e-15  7.0189e-15
1165.6489   -825.12    0.9382    0.1851  6.5839e-15  1.2992e-15  7.0175e-15
1165.6788   -817.45    0.9420    0.1855  6.6093e-15  1.3016e-15  7.0162e-15
1165.7087   -809.78    1.0829    0.1985  7.5963e-15  1.3921e-15  7.0149e-15
1165.7386   -802.11    0.8430    0.1759  5.9122e-15  1.2340e-15  7.0136e-15
1165.7685   -794.44    0.9414    0.1855  6.6015e-15  1.3007e-15  7.0123e-15
1165.7985   -786.77    0.9641    0.1876  6.7594e-15  1.3153e-15  7.0111e-15
1165.8284   -779.10    1.1251    0.2021  7.8868e-15  1.4166e-15  7.0098e-15
1165.8583   -771.42    1.0510    0.1955  7.3657e-15  1.3703e-15  7.0085e-15
1165.8882   -763.75    1.1858    0.2073  8.3093e-15  1.4523e-15  7.0072e-15
1165.9181   -756.08    1.2800    0.2151  8.9673e-15  1.5069e-15  7.0060e-15
1165.9480   -748.41    1.2525    0.2128  8.7731e-15  1.4905e-15  7.0047e-15
1165.9779   -740.74    1.3846    0.2234  9.6973e-15  1.5648e-15  7.0035e-15
1166.0078   -733.07    1.0075    0.1915  7.0546e-15  1.3409e-15  7.0022e-15
1166.0377   -725.40    0.9370    0.1849  6.5600e-15  1.2944e-15  7.0010e-15
1166.0676   -717.72    0.9071    0.1820  6.3494e-15  1.2741e-15  6.9998e-15
1166.0976   -710.05    0.8572    0.1771  5.9992e-15  1.2397e-15  6.9985e-15
1166.1275   -702.38    0.7884    0.1702  5.5170e-15  1.1911e-15  6.9973e-15
1166.1574   -694.71    0.9315    0.1843  6.5172e-15  1.2897e-15  6.9961e-15
1166.1873   -687.04    1.0663    0.2013  7.4583e-15  1.4078e-15  6.9949e-15
1166.2172   -679.37    1.0306    0.3870  7.2074e-15  2.7069e-15  6.9937e-15
1166.2471   -671.70    1.4506    0.4571  1.0143e-14  3.1964e-15  6.9926e-15
1166.2770   -664.03    0.9264    0.3679  6.4768e-15  2.5721e-15  6.9914e-15
1166.3069   -656.35    0.7370    0.3297  5.1518e-15  2.3049e-15  6.9902e-15
1166.3368   -648.68    1.0466    0.3902  7.3145e-15  2.7269e-15  6.9891e-15
1166.3667   -641.01    0.8636    0.3555  6.0349e-15  2.4844e-15  6.9879e-15
1166.3967   -633.34    1.1698    0.4117  8.1732e-15  2.8763e-15  6.9868e-15
1166.4266   -625.67    1.2101    0.4185  8.4535e-15  2.9234e-15  6.9857e-15
1166.4565   -618.00    0.8752    0.3578  6.1132e-15  2.4990e-15  6.9846e-15
1166.4864   -610.33    1.3201    0.4366  9.2188e-15  3.0488e-15  6.9835e-15
1166.5163   -602.65    1.2296    0.4220  8.5854e-15  2.9465e-15  6.9824e-15
1166.5462   -594.98    0.7873    0.3404  5.4967e-15  2.3766e-15  6.9813e-15
1166.5761   -587.31    0.9292    0.3687  6.4857e-15  2.5735e-15  6.9802e-15
1166.6060   -579.64    0.7851    0.3403  5.4794e-15  2.3751e-15  6.9792e-15
1166.6359   -571.97    0.9173    0.3667  6.4011e-15  2.5586e-15  6.9781e-15
1166.6658   -564.30    1.2376    0.4236  8.6348e-15  2.9553e-15  6.9771e-15
1166.6958   -556.63    1.1692    0.4119  8.1564e-15  2.8738e-15  6.9761e-15
1166.7257   -548.96    0.8467    0.3524  5.9061e-15  2.4582e-15  6.9750e-15
1166.7556   -541.28    0.9000    0.2161  6.2764e-15  1.5068e-15  6.9740e-15
1166.7855   -533.61    1.0380    0.1943  7.2379e-15  1.3545e-15  6.9731e-15
1166.8154   -525.94    1.0813    0.1981  7.5389e-15  1.3814e-15  6.9721e-15
