# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1393.6229    -29.53    0.5403    0.0605  5.2453e-15  5.8780e-16  9.7077e-15
1393.6528    -23.09    0.5497    0.0610  5.3397e-15  5.9260e-16  9.7145e-15
1393.6827    -16.66    0.8092    0.0749  7.8660e-15  7.2764e-16  9.7213e-15
1393.7127    -10.23    0.6943    0.0671  6.7543e-15  6.5289e-16  9.7281e-15
1393.7426     -3.79    0.6771    0.0696  6.5914e-15  6.7783e-16  9.7350e-15
1393.7725      2.64    0.5766    0.0591  5.6173e-15  5.7620e-16  9.7419e-15
1393.8024      9.07    0.5678    0.0553  5.5352e-15  5.3938e-16  9.7489e-15
1393.8323     15.51    0.6105    0.0576  5.9560e-15  5.6213e-16  9.7559e-15
1393.8622     21.94    0.6079    0.0565  5.9350e-15  5.5200e-16  9.7630e-15
1393.8921     28.38    0.6015    0.0566  5.8764e-15  5.5329e-16  9.7701e-15
1393.9220     34.81    0.6347    0.0575  6.2057e-15  5.6215e-16  9.7773e-15
1393.9519     41.24    0.6671    0.0593  6.5271e-15  5.8055e-16  9.7845e-15
1393.9818     47.68    0.6752    0.0600  6.6112e-15  5.8745e-16  9.7918e-15
1394.0118     54.11    0.6022    0.0560  5.9009e-15  5.4872e-16  9.7991e-15
1394.0417     60.54    0.7475    0.0625  7.3299e-15  6.1268e-16  9.8064e-15
1394.0716     66.98    0.7670    0.0633  7.5274e-15  6.2150e-16  9.8138e-15
1394.1015     73.41    0.7524    0.0619  7.3894e-15  6.0829e-16  9.8213e-15
1394.1314     79.84    0.8785    0.0673  8.6345e-15  6.6195e-16  9.8288e-15
1394.1613     86.28    0.7731    0.0638  7.6045e-15  6.2733e-16  9.8363e-15
1394.1912     92.71    0.6977    0.0604  6.8684e-15  5.9416e-16  9.8439e-15
1394.2211     99.14    0.9592    0.0702  9.4496e-15  6.9114e-16  9.8515e-15
1394.2510    105.58    0.9038    0.0693  8.9107e-15  6.8299e-16  9.8592e-15
