# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1332.9056   -365.42    1.1228    0.1623  6.0691e-15  8.7731e-16  5.4053e-15
1332.9355   -358.70    1.0417    0.1523  5.6309e-15  8.2307e-16  5.4057e-15
1332.9654   -351.98    0.8936    0.1292  4.8310e-15  6.9833e-16  5.4061e-15
1332.9954   -345.26    0.9955    0.1360  5.3824e-15  7.3544e-16  5.4065e-15
1333.0253   -338.54    0.9930    0.1359  5.3690e-15  7.3483e-16  5.4069e-15
1333.0552   -331.82    1.0165    0.1375  5.4968e-15  7.4343e-16  5.4073e-15
1333.0851   -325.10    0.9298    0.1317  5.0283e-15  7.1239e-16  5.4078e-15
1333.1150   -318.39    0.8635    0.1271  4.6702e-15  6.8764e-16  5.4082e-15
1333.1449   -311.67    0.8600    0.1269  4.6513e-15  6.8628e-16  5.4086e-15
1333.1748   -304.95    1.1456    0.1457  6.1967e-15  7.8824e-16  5.4090e-15
1333.2047   -298.23    0.9973    0.1361  5.3949e-15  7.3643e-16  5.4094e-15
1333.2346   -291.51    0.9344    0.1319  5.0550e-15  7.1368e-16  5.4098e-15
1333.2645   -284.79    0.7801    0.1209  4.2204e-15  6.5432e-16  5.4102e-15
1333.2945   -278.07    0.9532    0.1332  5.1576e-15  7.2071e-16  5.4107e-15
1333.3244   -271.35    0.8704    0.1275  4.7096e-15  6.8967e-16  5.4111e-15
1333.3543   -264.63    1.0982    0.1427  5.9428e-15  7.7239e-16  5.4115e-15
1333.3842   -257.91    0.9465    0.1327  5.1226e-15  7.1805e-16  5.4119e-15
1333.4141   -251.20    0.9906    0.1356  5.3612e-15  7.3412e-16  5.4123e-15
1333.4440   -244.48    1.1826    0.1478  6.4011e-15  8.0024e-16  5.4128e-15
1333.4739   -237.76    0.7435    0.1182  4.0246e-15  6.3992e-16  5.4132e-15
1333.5038   -231.04    0.9785    0.1349  5.2974e-15  7.3049e-16  5.4136e-15
1333.5337   -224.32    0.8541    0.1263  4.6240e-15  6.8386e-16  5.4140e-15
1333.5636   -217.60    0.9993    0.1363  5.4108e-15  7.3793e-16  5.4144e-15
1333.5936   -210.88    1.1702    0.1471  6.3367e-15  7.9657e-16  5.4148e-15
