# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1256.9940   -815.36    0.7186    0.0953  4.5390e-15  6.0211e-16  6.3161e-15
1257.0240   -808.25    0.8106    0.1011  5.1191e-15  6.3853e-16  6.3149e-15
1257.0539   -801.14    0.8979    0.1064  5.6694e-15  6.7166e-16  6.3137e-15
1257.0838   -794.02    0.7388    0.0967  4.6637e-15  6.1051e-16  6.3126e-15
1257.1137   -786.91    0.7579    0.0980  4.7836e-15  6.1835e-16  6.3114e-15
1257.1436   -779.79    0.9746    0.1108  6.1500e-15  6.9898e-16  6.3102e-15
1257.1735   -772.68    1.0191    0.1132  6.4297e-15  7.1442e-16  6.3090e-15
1257.2034   -765.57    0.9513    0.1095  6.0005e-15  6.9048e-16  6.3079e-15
1257.2333   -758.45    1.0236    0.1135  6.4556e-15  7.1612e-16  6.3067e-15
1257.2632   -751.34    1.0239    0.1136  6.4560e-15  7.1613e-16  6.3055e-15
1257.2931   -744.22    1.2219    0.1239  7.7035e-15  7.8137e-16  6.3043e-15
1257.3231   -737.11    1.0639    0.1157  6.7061e-15  7.2939e-16  6.3032e-15
1257.3530   -730.00    1.0055    0.1125  6.3365e-15  7.0925e-16  6.3020e-15
1257.3829   -722.88    1.0680    0.1160  6.7293e-15  7.3071e-16  6.3008e-15
1257.4128   -715.77    1.0056    0.1126  6.3347e-15  7.0934e-16  6.2996e-15
1257.4427   -708.65    1.0432    0.1147  6.5708e-15  7.2270e-16  6.2984e-15
1257.4726   -701.54    0.8624    0.1045  5.4307e-15  6.5801e-16  6.2973e-15
1257.5025   -694.42    1.0897    0.1172  6.8609e-15  7.3790e-16  6.2961e-15
1257.5324   -687.31    0.8675    0.1048  5.4611e-15  6.5978e-16  6.2949e-15
1257.5623   -680.20    0.9482    0.1095  5.9678e-15  6.8895e-16  6.2937e-15
1257.5922   -673.08    1.0603    0.1157  6.6722e-15  7.2776e-16  6.2926e-15
1257.6222   -665.97    1.1680    0.1213  7.3484e-15  7.6315e-16  6.2914e-15
1257.6521   -658.85    1.0514    0.1152  6.6138e-15  7.2477e-16  6.2902e-15
1257.6820   -651.74    0.9344    0.1088  5.8761e-15  6.8394e-16  6.2890e-15
1257.7119   -644.63    0.9694    0.1107  6.0952e-15  6.9606e-16  6.2878e-15
1257.7418   -637.51    1.0722    0.1163  6.7409e-15  7.3134e-16  6.2867e-15
1257.7717   -630.40    1.0207    0.1136  6.4157e-15  7.1375e-16  6.2855e-15
1257.8016   -623.28    1.0794    0.1167  6.7835e-15  7.3341e-16  6.2843e-15
1257.8315   -616.17    1.1010    0.1179  6.9179e-15  7.4048e-16  6.2831e-15
1257.8614   -609.06    1.1012    0.1179  6.9177e-15  7.4061e-16  6.2819e-15
1257.8913   -601.94    0.9259    0.1083  5.8153e-15  6.8043e-16  6.2808e-15
1257.9213   -594.83    1.1392    0.1199  7.1535e-15  7.5263e-16  6.2796e-15
1257.9512   -587.71    0.9374    0.1089  5.8852e-15  6.8396e-16  6.2784e-15
1257.9811   -580.60    0.9973    0.1123  6.2600e-15  7.0505e-16  6.2772e-15
1258.0110   -573.48    1.0621    0.1159  6.6659e-15  7.2729e-16  6.2760e-15
1258.0409   -566.37    0.9947    0.1122  6.2417e-15  7.0424e-16  6.2748e-15
1258.0708   -559.26    1.2531    0.1258  7.8613e-15  7.8897e-16  6.2737e-15
1258.1007   -552.14    0.9476    0.1096  5.9438e-15  6.8774e-16  6.2725e-15
1258.1306   -545.03    0.8440    0.1036  5.2930e-15  6.4993e-16  6.2713e-15
1258.1605   -537.91    1.1604    0.1210  7.2757e-15  7.5888e-16  6.2701e-15
1258.1904   -530.80    1.0042    0.1128  6.2950e-15  7.0694e-16  6.2689e-15
1258.2204   -523.69    0.9551    0.1100  5.9866e-15  6.8970e-16  6.2678e-15
1258.2503   -516.57    0.8786    0.1056  5.5057e-15  6.6147e-16  6.2666e-15
1258.2802   -509.46    0.8882    0.1062  5.5647e-15  6.6522e-16  6.2654e-15
1258.3101   -502.34    0.9944    0.1123  6.2292e-15  7.0335e-16  6.2642e-15
1258.3400   -495.23    1.0987    0.1179  6.8815e-15  7.3852e-16  6.2630e-15
1258.3699   -488.12    0.9790    0.1114  6.1301e-15  6.9781e-16  6.2618e-15
1258.3998   -481.00    0.9740    0.1112  6.0981e-15  6.9621e-16  6.2607e-15
1258.4297   -473.89    0.8386    0.1033  5.2493e-15  6.4667e-16  6.2595e-15
1258.4596   -466.77    1.0696    0.1164  6.6938e-15  7.2848e-16  6.2583e-15
1258.4895   -459.66    1.1119    0.1187  6.9576e-15  7.4259e-16  6.2571e-15
1258.5195   -452.54    1.0311    0.1143  6.4507e-15  7.1523e-16  6.2559e-15
1258.5494   -445.43    1.1731    0.1218  7.3376e-15  7.6214e-16  6.2547e-15
1258.5793   -438.32    1.1806    0.1223  7.3829e-15  7.6473e-16  6.2536e-15
1258.6092   -431.20    0.9866    0.1119  6.1689e-15  6.9985e-16  6.2524e-15
1258.6391   -424.09    0.9540    0.1101  5.9637e-15  6.8818e-16  6.2512e-15
1258.6690   -416.97    0.9573    0.1103  5.9829e-15  6.8925e-16  6.2500e-15
1258.6989   -409.86    1.0770    0.1169  6.7300e-15  7.3036e-16  6.2488e-15
1258.7288   -402.75    1.0373    0.1224  6.4806e-15  7.6443e-16  6.2476e-15
1258.7587   -395.63    1.1148    0.1596  6.9635e-15  9.9692e-16  6.2465e-15
1258.7886   -388.52    1.0907    0.1582  6.8120e-15  9.8823e-16  6.2453e-15
1258.8186   -381.40    1.0102    0.1534  6.3079e-15  9.5756e-16  6.2441e-15
1258.8485   -374.29    0.9801    0.1509  6.1184e-15  9.4192e-16  6.2429e-15
1258.8784   -367.18    0.9102    0.1533  5.6811e-15  9.5673e-16  6.2417e-15
1258.9083   -360.06    1.2658    0.1710  7.8994e-15  1.0672e-15  6.2406e-15
1258.9382   -352.95    1.1638    0.1618  7.2614e-15  1.0097e-15  6.2394e-15
1258.9681   -345.83    1.2115    0.1650  7.5577e-15  1.0291e-15  6.2382e-15
1258.9980   -338.72    0.9850    0.1529  6.1435e-15  9.5364e-16  6.2370e-15
1259.0279   -331.60    1.0492    0.1567  6.5427e-15  9.7684e-16  6.2358e-15
1259.0578   -324.49    0.9896    0.1503  6.1698e-15  9.3705e-16  6.2346e-15
1259.0877   -317.38    0.9204    0.1461  5.7374e-15  9.1095e-16  6.2335e-15
1259.1177   -310.26    1.0601    0.1544  6.6068e-15  9.6201e-16  6.2323e-15
1259.1476   -303.15    1.0041    0.1491  6.2566e-15  9.2922e-16  6.2311e-15
1259.1775   -296.03    1.1117    0.1601  6.9259e-15  9.9758e-16  6.2299e-15
1259.2074   -288.92    0.9797    0.1497  6.1025e-15  9.3250e-16  6.2287e-15
1259.2373   -281.81    1.0100    0.1167  6.2899e-15  7.2658e-16  6.2276e-15
1259.2672   -274.69    0.9626    0.1108  5.9933e-15  6.8973e-16  6.2264e-15
1259.2971   -267.58    0.9222    0.1084  5.7409e-15  6.7504e-16  6.2252e-15
1259.3270   -260.46    0.9705    0.1113  6.0405e-15  6.9243e-16  6.2240e-15
1259.3569   -253.35    0.8428    0.1038  5.2444e-15  6.4565e-16  6.2228e-15
1259.3868   -246.24    0.9007    0.1073  5.6038e-15  6.6735e-16  6.2217e-15
1259.4168   -239.12    0.8448    0.1039  5.2551e-15  6.4643e-16  6.2205e-15
1259.4467   -232.01    0.7319    0.0969  4.5517e-15  6.0279e-16  6.2193e-15
1259.4766   -224.89    0.5567    0.0848  3.4619e-15  5.2748e-16  6.2181e-15
1259.5065   -217.78    0.3827    0.0708  2.3792e-15  4.4031e-16  6.2169e-15
1259.5364   -210.66    0.2869    0.0618  1.7834e-15  3.8426e-16  6.2158e-15
1259.5663   -203.55    0.3879    0.0713  2.4107e-15  4.4331e-16  6.2146e-15
1259.5962   -196.44    0.5995    0.0880  3.7249e-15  5.4663e-16  6.2134e-15
1259.6261   -189.32    0.7575    0.0986  4.7055e-15  6.1253e-16  6.2122e-15
1259.6560   -182.21    0.5835    0.0869  3.6242e-15  5.3968e-16  6.2110e-15
1259.6859   -175.09    0.6249    0.0898  3.8808e-15  5.5779e-16  6.2099e-15
1259.7159   -167.98    0.8635    0.1051  5.3614e-15  6.5270e-16  6.2087e-15
1259.7458   -160.87    0.7446    0.0978  4.6219e-15  6.0702e-16  6.2075e-15
1259.7757   -153.75    0.6990    0.0949  4.3382e-15  5.8911e-16  6.2063e-15
1259.8056   -146.64    0.8904    0.1068  5.5250e-15  6.6287e-16  6.2052e-15
1259.8355   -139.52    0.8246    0.1029  5.1160e-15  6.3814e-16  6.2040e-15
1259.8654   -132.41    0.7968    0.1012  4.9427e-15  6.2767e-16  6.2028e-15
1259.8953   -125.30    0.7984    0.1013  4.9515e-15  6.2803e-16  6.2016e-15
1259.9252   -118.18    0.8596    0.1050  5.3302e-15  6.5101e-16  6.2005e-15
1259.9551   -111.07    0.8784    0.1061  5.4453e-15  6.5777e-16  6.1993e-15
1259.9850   -103.95    0.9725    0.1116  6.0275e-15  6.9143e-16  6.1981e-15
1260.0150    -96.84    0.9969    0.1129  6.1777e-15  6.9970e-16  6.1969e-15
1260.0449    -89.72    0.8328    0.1034  5.1598e-15  6.4042e-16  6.1958e-15
1260.0748    -82.61    0.8873    0.1066  5.4962e-15  6.6061e-16  6.1946e-15
1260.1047    -75.50    0.8750    0.1059  5.4195e-15  6.5616e-16  6.1934e-15
1260.1346    -68.38    0.8413    0.1040  5.2093e-15  6.4393e-16  6.1922e-15
1260.1645    -61.27    0.9005    0.1075  5.5748e-15  6.6536e-16  6.1911e-15
1260.1944    -54.15    0.6085    0.0888  3.7666e-15  5.4961e-16  6.1899e-15
1260.2243    -47.04    0.5509    0.0847  3.4092e-15  5.2392e-16  6.1887e-15
1260.2542    -39.93    0.2152    0.0542  1.3315e-15  3.3519e-16  6.1876e-15
1260.2841    -32.81    0.1652    0.0480  1.0220e-15  2.9700e-16  6.1864e-15
1260.3141    -25.70    0.0693    0.0332  4.2866e-16  2.0544e-16  6.1852e-15
1260.3440    -18.58    0.0529    0.0299  3.2703e-16  1.8519e-16  6.1840e-15
1260.3739    -11.47    0.0649    0.0324  4.0131e-16  2.0045e-16  6.1829e-15
1260.4038     -4.36    0.0074    0.0180  4.5964e-17  1.1157e-16  6.1817e-15
1260.4337      2.76    0.0168    0.0212  1.0383e-16  1.3105e-16  6.1805e-15
1260.4636      9.87    0.0030    0.0168  1.8815e-17  1.0405e-16  6.1794e-15
1260.4935     16.99    0.0316    0.0252  1.9507e-16  1.5587e-16  6.1782e-15
1260.5234     24.10    0.0297    0.0245  1.8318e-16  1.5126e-16  6.1770e-15
1260.5533     31.22    0.0112    0.0193  6.9103e-17  1.1925e-16  6.1759e-15
1260.5832     38.33    0.0241    0.0231  1.4903e-16  1.4264e-16  6.1747e-15
1260.6132     45.44    0.0267    0.0237  1.6476e-16  1.4619e-16  6.1735e-15
1260.6431     52.56    0.0167    0.0208  1.0313e-16  1.2856e-16  6.1724e-15
1260.6730     59.67    0.0548    0.0302  3.3808e-16  1.8655e-16  6.1712e-15
1260.7029     66.79    0.0255    0.0234  1.5721e-16  1.4461e-16  6.1700e-15
1260.7328     73.90    0.0456    0.0282  2.8144e-16  1.7427e-16  6.1689e-15
1260.7627     81.01    0.0319    0.0251  1.9658e-16  1.5480e-16  6.1677e-15
1260.7926     88.13    0.0977    0.0382  6.0217e-16  2.3569e-16  6.1665e-15
