# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1237.6804   -276.03    1.0041    0.0999  2.6459e-15  2.6332e-16  2.6351e-15
1237.7103   -268.79    0.8955    0.0945  2.3595e-15  2.4894e-16  2.6350e-15
1237.7402   -261.55    0.8581    0.0925  2.2610e-15  2.4378e-16  2.6348e-15
1237.7701   -254.31    0.8640    0.0928  2.2764e-15  2.4461e-16  2.6347e-15
1237.8000   -247.07    0.9076    0.0951  2.3912e-15  2.5053e-16  2.6345e-15
1237.8299   -239.83    0.9864    0.0990  2.5986e-15  2.6093e-16  2.6344e-15
1237.8599   -232.60    1.0368    0.1015  2.7312e-15  2.6738e-16  2.6343e-15
1237.8898   -225.36    1.0676    0.1030  2.8122e-15  2.7125e-16  2.6341e-15
1237.9197   -218.12    1.1110    0.1050  2.9265e-15  2.7666e-16  2.6340e-15
1237.9496   -210.88    1.0866    0.1039  2.8620e-15  2.7370e-16  2.6339e-15
1237.9795   -203.64    0.9399    0.0968  2.4754e-15  2.5488e-16  2.6337e-15
1238.0094   -196.41    1.0194    0.1007  2.6846e-15  2.6517e-16  2.6336e-15
1238.0393   -189.17    0.9893    0.0992  2.6052e-15  2.6130e-16  2.6335e-15
1238.0692   -181.93    1.0094    0.1002  2.6581e-15  2.6391e-16  2.6333e-15
1238.0991   -174.69    1.1719    0.1078  3.0859e-15  2.8393e-16  2.6332e-15
1238.1290   -167.45    1.0114    0.1003  2.6632e-15  2.6413e-16  2.6330e-15
1238.1590   -160.21    1.0453    0.1020  2.7521e-15  2.6843e-16  2.6329e-15
1238.1889   -152.98    0.9221    0.0959  2.4276e-15  2.5235e-16  2.6328e-15
1238.2188   -145.74    1.1198    0.1054  2.9479e-15  2.7759e-16  2.6326e-15
1238.2487   -138.50    0.9113    0.0953  2.3989e-15  2.5097e-16  2.6325e-15
1238.2786   -131.26    0.9465    0.0971  2.4916e-15  2.5565e-16  2.6324e-15
1238.3085   -124.02    1.0673    0.1030  2.8093e-15  2.7111e-16  2.6322e-15
1238.3384   -116.79    0.9539    0.0975  2.5109e-15  2.5658e-16  2.6321e-15
1238.3683   -109.55    1.0355    0.1015  2.7253e-15  2.6707e-16  2.6319e-15
1238.3982   -102.31    1.1199    0.1054  2.9473e-15  2.7747e-16  2.6318e-15
1238.4281    -95.07    1.0115    0.1003  2.6618e-15  2.6393e-16  2.6317e-15
1238.4581    -87.83    0.8611    0.0927  2.2661e-15  2.4388e-16  2.6315e-15
1238.4880    -80.59    0.7958    0.0892  2.0940e-15  2.3466e-16  2.6314e-15
1238.5179    -73.36    0.8679    0.0931  2.2837e-15  2.4485e-16  2.6313e-15
