# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1148.2794  -1180.27    1.1087    0.1182  4.0219e-15  4.2874e-16  3.6275e-15
1148.3093  -1172.49    1.0836    0.1169  3.9304e-15  4.2384e-16  3.6272e-15
1148.3392  -1164.71    1.1084    0.1181  4.0199e-15  4.2838e-16  3.6269e-15
1148.3691  -1156.94    0.8567    0.1042  3.1070e-15  3.7788e-16  3.6266e-15
1148.3990  -1149.16    0.9323    0.1085  3.3806e-15  3.9338e-16  3.6262e-15
1148.4290  -1141.38    0.9287    0.1083  3.3675e-15  3.9257e-16  3.6259e-15
1148.4589  -1133.60    1.0965    0.1174  3.9753e-15  4.2551e-16  3.6256e-15
1148.4888  -1125.82    0.9167    0.1075  3.3233e-15  3.8984e-16  3.6253e-15
1148.5187  -1118.05    0.9148    0.1074  3.3163e-15  3.8942e-16  3.6250e-15
1148.5486  -1110.27    1.0319    0.1139  3.7403e-15  4.1272e-16  3.6247e-15
1148.5785  -1102.49    0.9224    0.1078  3.3433e-15  3.9065e-16  3.6243e-15
1148.6084  -1094.71    1.1510    0.1201  4.1711e-15  4.3513e-16  3.6240e-15
1148.6383  -1086.93    1.1043    0.1177  4.0017e-15  4.2633e-16  3.6237e-15
1148.6682  -1079.16    1.0803    0.1164  3.9145e-15  4.2169e-16  3.6234e-15
1148.6981  -1071.38    1.0449    0.1144  3.7856e-15  4.1459e-16  3.6231e-15
1148.7281  -1063.60    1.1141    0.1181  4.0361e-15  4.2770e-16  3.6227e-15
1148.7580  -1055.82    1.0620    0.1153  3.8471e-15  4.1773e-16  3.6224e-15
1148.7879  -1048.04    1.0697    0.1157  3.8746e-15  4.1908e-16  3.6221e-15
1148.8178  -1040.26    0.9259    0.1078  3.3535e-15  3.9040e-16  3.6218e-15
1148.8477  -1032.49    0.9002    0.1063  3.2601e-15  3.8503e-16  3.6214e-15
1148.8776  -1024.71    1.2492    0.1248  4.5234e-15  4.5187e-16  3.6211e-15
1148.9075  -1016.93    1.0363    0.1139  3.7522e-15  4.1241e-16  3.6208e-15
1148.9374  -1009.15    1.0500    0.1146  3.8014e-15  4.1494e-16  3.6205e-15
1148.9673  -1001.37    1.1344    0.1190  4.1067e-15  4.3077e-16  3.6202e-15
