# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1410.4106   1632.29    0.9700    0.0952  2.4027e-15  2.3584e-16  2.4770e-15
1410.4406   1638.69    1.0546    0.0996  2.6110e-15  2.4652e-16  2.4757e-15
1410.4705   1645.08    0.9232    0.0932  2.2844e-15  2.3064e-16  2.4744e-15
1410.5004   1651.47    1.0068    0.0959  2.4899e-15  2.3720e-16  2.4731e-15
1410.5303   1657.86    0.9829    0.0963  2.4296e-15  2.3798e-16  2.4718e-15
1410.5602   1664.25    0.9133    0.0916  2.2564e-15  2.2634e-16  2.4706e-15
1410.5901   1670.65    0.7822    0.0842  1.9314e-15  2.0794e-16  2.4693e-15
1410.6200   1677.04    0.8670    0.0891  2.1397e-15  2.1997e-16  2.4680e-15
1410.6499   1683.43    0.9205    0.0921  2.2707e-15  2.2729e-16  2.4667e-15
1410.6798   1689.82    0.8024    0.0861  1.9783e-15  2.1231e-16  2.4654e-15
1410.7097   1696.22    0.8720    0.0890  2.1488e-15  2.1939e-16  2.4642e-15
1410.7397   1702.61    1.0318    0.0953  2.5412e-15  2.3478e-16  2.4629e-15
1410.7696   1709.00    1.1950    0.1064  2.9415e-15  2.6183e-16  2.4616e-15
1410.7995   1715.39    1.0094    0.0968  2.4834e-15  2.3807e-16  2.4603e-15
1410.8294   1721.78    1.0488    0.0982  2.5790e-15  2.4152e-16  2.4590e-15
1410.8593   1728.18    1.0590    0.0993  2.6027e-15  2.4401e-16  2.4578e-15
1410.8892   1734.57    0.9855    0.0971  2.4209e-15  2.3841e-16  2.4565e-15
1410.9191   1740.96    1.0533    0.0987  2.5860e-15  2.4235e-16  2.4552e-15
1410.9490   1747.35    1.1010    0.1007  2.7019e-15  2.4705e-16  2.4539e-15
1410.9789   1753.75    0.9625    0.0938  2.3606e-15  2.3013e-16  2.4527e-15
1411.0088   1760.14    0.9979    0.0963  2.4462e-15  2.3595e-16  2.4514e-15
1411.0388   1766.53    1.0098    0.0961  2.4740e-15  2.3552e-16  2.4501e-15
1411.0687   1772.92    0.9590    0.0927  2.3484e-15  2.2701e-16  2.4488e-15
1411.0986   1779.31    0.9613    0.1020  2.3528e-15  2.4969e-16  2.4476e-15
1411.1285   1785.71    0.8801    0.1055  2.1529e-15  2.5804e-16  2.4463e-15
1411.1584   1792.10    0.9879    0.1113  2.4154e-15  2.7204e-16  2.4450e-15
1411.1883   1798.49    1.0839    0.1165  2.6488e-15  2.8481e-16  2.4438e-15
1411.2182   1804.88    0.8749    0.1050  2.1370e-15  2.5652e-16  2.4425e-15
1411.2481   1811.27    0.8986    0.1049  2.1937e-15  2.5606e-16  2.4412e-15
1411.2780   1817.67    0.9691    0.1087  2.3646e-15  2.6515e-16  2.4400e-15
