# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1138.9475   -897.02    1.0270    0.1200  3.8061e-15  4.4471e-16  3.7059e-15
1138.9774   -889.17    1.3562    0.1374  5.0256e-15  5.0925e-16  3.7057e-15
1139.0073   -881.32    1.2534    0.1322  4.6447e-15  4.8973e-16  3.7055e-15
1139.0372   -873.47    1.2093    0.1298  4.4811e-15  4.8111e-16  3.7053e-15
1139.0671   -865.62    1.0301    0.1200  3.8165e-15  4.4469e-16  3.7052e-15
1139.0970   -857.77    1.0425    0.1206  3.8626e-15  4.4700e-16  3.7050e-15
1139.1269   -849.93    1.0351    0.1202  3.8348e-15  4.4539e-16  3.7048e-15
1139.1569   -842.08    1.1452    0.1263  4.2425e-15  4.6779e-16  3.7046e-15
1139.1868   -834.23    0.9732    0.1166  3.6051e-15  4.3193e-16  3.7044e-15
1139.2167   -826.38    1.0003    0.1181  3.7053e-15  4.3762e-16  3.7043e-15
1139.2466   -818.53    1.1950    0.1289  4.4263e-15  4.7731e-16  3.7041e-15
1139.2765   -810.68    1.0330    0.1200  3.8261e-15  4.4441e-16  3.7039e-15
1139.3064   -802.83    1.1237    0.1250  4.1619e-15  4.6295e-16  3.7037e-15
1139.3363   -794.98    0.9347    0.1142  3.4615e-15  4.2303e-16  3.7035e-15
1139.3662   -787.13    0.8861    0.1112  3.2814e-15  4.1187e-16  3.7033e-15
1139.3961   -779.28    1.1463    0.1261  4.2448e-15  4.6694e-16  3.7031e-15
1139.4260   -771.43    0.8817    0.1109  3.2648e-15  4.1064e-16  3.7030e-15
1139.4560   -763.58    1.0545    0.1210  3.9047e-15  4.4802e-16  3.7028e-15
1139.4859   -755.73    0.9769    0.1165  3.6169e-15  4.3142e-16  3.7026e-15
1139.5158   -747.88    0.8443    0.1085  3.1258e-15  4.0166e-16  3.7024e-15
1139.5457   -740.04    0.9475    0.1147  3.5078e-15  4.2469e-16  3.7022e-15
1139.5756   -732.19    0.8800    0.1107  3.2578e-15  4.0968e-16  3.7020e-15
1139.6055   -724.34    0.9805    0.1167  3.6295e-15  4.3185e-16  3.7018e-15
1139.6354   -716.49    0.9148    0.1127  3.3863e-15  4.1728e-16  3.7016e-15
1139.6653   -708.64    1.1525    0.1262  4.2658e-15  4.6697e-16  3.7014e-15
1139.6952   -700.79    1.0687    0.1215  3.9555e-15  4.4977e-16  3.7012e-15
1139.7251   -692.94    0.8383    0.1079  3.1025e-15  3.9952e-16  3.7011e-15
1139.7551   -685.09    1.2597    0.1317  4.6618e-15  4.8738e-16  3.7009e-15
1139.7850   -677.24    1.1178    0.1242  4.1367e-15  4.5956e-16  3.7007e-15
1139.8149   -669.39    1.0401    0.1199  3.8489e-15  4.4351e-16  3.7005e-15
1139.8448   -661.54    0.9587    0.1152  3.5473e-15  4.2621e-16  3.7003e-15
1139.8747   -653.69    0.9419    0.1142  3.4850e-15  4.2254e-16  3.7001e-15
1139.9046   -645.84    1.1328    0.1250  4.1914e-15  4.6234e-16  3.6999e-15
1139.9345   -637.99    0.9780    0.1163  3.6183e-15  4.3034e-16  3.6997e-15
